Date,Open,High,Low,Close,Adj Close,MA_10,MA_50,MA_200,MACD,BB_High,BB_Low,BB_Width,ATR,Bull_Power,Bear_Power
2003-10-28,1.3107999563217163,1.31659996509552,1.3069000244140625,1.3099000453948975,1.3099000453948975,1.3131900191307069,1.3258480072021483,1.3311330008506774,-0.011673971239824388,1.3491282606031858,1.2977017498109376,0.039259874043858535,0.011223365459107324,-0.006348037719726474,-0.017148041725158603
2003-10-29,1.3099000453948975,1.3128000497817993,1.3061000108718872,1.311900019645691,1.311900019645691,1.311620020866394,1.3258480072021483,1.3311330008506774,-0.011098226240097153,1.3458925239478974,1.297617483910379,0.03679780418827669,0.01090027070559338,-0.006348037719726474,-0.017148041725158603
2003-10-30,1.311900019645691,1.3150999546051025,1.3050999641418457,1.3148000240325928,1.3148000240325928,1.3112500190734864,1.3258480072021483,1.3311330008506774,-0.010289329081354603,1.34324021536615,1.2977298001596678,0.03461394461105827,0.010835964973997914,-0.006348037719726474,-0.017148041725158603
2003-10-31,1.3152999877929688,1.3224999904632568,1.3134000301361084,1.3169000148773193,1.3169000148773193,1.3115900158882141,1.3258480072021483,1.3311330008506774,-0.009370799797502771,1.3394535316420504,1.2988964901970916,0.03079735817964661,0.010711964642080093,-0.006348037719726474,-0.017148041725158603
2003-11-03,1.319700002670288,1.3377000093460083,1.3184000253677368,1.333799958229065,1.333799958229065,1.3130600094795226,1.3258480072021483,1.3311330008506774,-0.007196220976710244,1.3382830213729857,1.2995469976242067,0.029041854072487966,0.011432538201123584,-0.006348037719726474,-0.017148041725158603
2003-11-04,1.3336999416351318,1.3431999683380127,1.3277000188827515,1.3308000564575195,1.3308000564575195,1.3143900156021118,1.3258480072021483,1.3311330008506774,-0.005649791318529385,1.3382130072872926,1.2995770169932555,0.02903215258111953,0.01172306757641913,-0.006348037719726474,-0.017148041725158603
2003-11-05,1.330299973487854,1.3355000019073486,1.3278000354766846,1.3339999914169312,1.3339999914169312,1.3174500107765197,1.3258480072021483,1.3311330008506774,-0.004118550577397073,1.3385465586058314,1.2994134700425453,0.029335149036785402,0.011435703208865196,-0.006348037719726474,-0.017148041725158603
2003-11-06,1.3341000080108643,1.3413000106811523,1.3315000534057617,1.3410999774932861,1.3410999774932861,1.3210000038146972,1.3258480072021483,1.3311330008506774,-0.0023055448330699946,1.339268897559417,1.2989711298682562,0.030048294957459584,0.011318864213617013,-0.006348037719726474,-0.017148041725158603
2003-11-07,1.3407000303268433,1.3421000242233276,1.3200000524520874,1.3214000463485718,1.3214000463485718,1.3225500106811523,1.3258480072021483,1.3311330008506774,-0.0024303292006759847,1.339174208682223,1.2989458226745887,0.030443760100355252,0.012088943324875813,-0.006348037719726474,-0.017148041725158603
2003-11-10,1.3235000371932983,1.3250999450683594,1.3085999488830566,1.312399983406067,1.312399983406067,1.3227000117301941,1.3258480072021483,1.3311330008506774,-0.003218352410587766,1.3388966289601325,1.2983233961024285,0.030915295162077354,0.012404018529192023,-0.006348037719726474,-0.017148041725158603
2003-11-11,1.3121999502182007,1.3162000179290771,1.308899998664856,1.3131999969482422,1.3131999969482422,1.3230300068855285,1.3258480072021483,1.3311330008506774,-0.0037352543875179833,1.3384123992688566,1.2978076267473786,0.030920478690100364,0.012039447153122678,-0.006348037719726474,-0.017148041725158603
2003-11-12,1.3131999969482422,1.3134000301361084,1.2978999614715576,1.3035999536514282,1.3035999536514282,1.3222000002861023,1.3258480072021483,1.3311330008506774,-0.004863482986995349,1.3376590647650934,1.2961609563874028,0.031833468742809484,0.01228663440393897,-0.006348037719726474,-0.017148041725158603
2003-11-13,1.3035999536514282,1.304800033569336,1.295199990272522,1.2977999448776245,1.2977999448776245,1.3204999923706056,1.3258480072021483,1.3311330008506774,-0.006154677227949268,1.33820820056243,1.2935418108816616,0.03441700691779596,0.012094735039144325,-0.006348037719726474,-0.017148041725158603
2003-11-14,1.297700047492981,1.3043999671936035,1.2956000566482544,1.3025000095367432,1.3025000095367432,1.3190599918365478,1.3258480072021483,1.3311330008506774,-0.006721223942750543,1.3383947156539195,1.2922552920708423,0.035423741455086435,0.01185939043244467,-0.006348037719726474,-0.017148041725158603
2003-11-17,1.3003000020980835,1.315000057220459,1.2984000444412231,1.3141000270843506,1.3141000270843506,1.3170899987220763,1.3258480072021483,1.3311330008506774,-0.006163146904192951,1.3380839493912258,1.2920660588103732,0.03501855995160006,0.012198006314358325,-0.006348037719726474,-0.017148041725158603
2003-11-18,1.3137999773025513,1.3170000314712524,1.2969000339508057,1.2999000549316406,1.2999000549316406,1.3139999985694886,1.3258480072021483,1.3311330008506774,-0.006788433078141143,1.338094665753919,1.2902953484176813,0.036771532668910714,0.012762434257650357,-0.006348037719726474,-0.017148041725158603
2003-11-19,1.2996000051498413,1.30649995803833,1.2972999811172485,1.3030999898910522,1.3030999898910522,1.3109099984169006,1.3258480072021483,1.3311330008506774,-0.0069457031256043855,1.3381071105891804,1.29025289860424,0.03672336148889178,0.012507973019324015,-0.006348037719726474,-0.017148041725158603
2003-11-20,1.3035000562667847,1.305999994277954,1.2975000143051147,1.3032000064849854,1.3032000064849854,1.3071200013160706,1.3258480072021483,1.3311330008506774,-0.00698178855557563,1.3381813154824276,1.2899386896483402,0.03701858931401345,0.012221687801717968,-0.006348037719726474,-0.017148041725158603
2003-11-21,1.3037999868392944,1.3101999759674072,1.2991000413894653,1.30239999294281,1.30239999294281,1.3052199959754944,1.3258480072021483,1.3311330008506774,-0.006994314818255409,1.3382896996299958,1.289480307026651,0.037476499437825245,0.012141562571448248,-0.006348037719726474,-0.017148041725158603
2003-11-24,1.3026000261306763,1.3219000101089478,1.3000999689102173,1.3172999620437622,1.3172999620437622,1.305709993839264,1.3258480072021483,1.3311330008506774,-0.005735820026623761,1.3386125817359722,1.2897974238334857,0.03705697966221059,0.012831453901968408,-0.006348037719726474,-0.017148041725158603
2003-11-25,1.3170000314712524,1.3194999694824219,1.3086999654769897,1.3107000589370728,1.3107000589370728,1.3054600000381469,1.3258480072021483,1.3311330008506774,-0.005210942360475812,1.3386268390099234,1.2898631679137522,0.03720429457805675,0.012686350337930101,-0.006348037719726474,-0.017148041725158603
2003-11-26,1.311400055885315,1.3128000497817993,1.2999999523162842,1.3037999868392944,1.3037999868392944,1.3054800033569336,1.3245900058746338,1.3311330008506774,-0.0052907625630551625,1.3386298724143364,1.2890501312286995,0.03802710667748156,0.012694475132757604,-0.011789956092834508,-0.024590053558349645
2003-11-27,1.3042000532150269,1.3097000122070312,1.3035999536514282,1.3070000410079956,1.3070000410079956,1.3064000129699707,1.323500006198883,1.3311330008506774,-0.005037731191925188,1.3384120132246042,1.2884879921159718,0.03819741357477667,0.012223445377246563,-0.013799993991851833,-0.01990005254745486
2003-11-28,1.3066999912261963,1.308899998664856,1.2930999994277954,1.3004000186920166,1.3004000186920166,1.306190013885498,1.3225640058517456,1.3311330008506774,-0.00530857470479984,1.3381604560916498,1.287089549630396,0.03927322802765146,0.012478913510090419,-0.013664007186889648,-0.029464006423950195
2003-12-01,1.2977999448776245,1.3043999671936035,1.2967000007629395,1.3042000532150269,1.3042000532150269,1.3052000164985658,1.32156400680542,1.3311330008506774,-0.0051571408033097565,1.3349739403657954,1.2873160748548467,0.03654183680905837,0.01213756014727425,-0.01716403961181645,-0.024864006042480513
2003-12-02,1.3039000034332275,1.3082000017166138,1.295799970626831,1.2965999841690063,1.2965999841690063,1.3048700094223022,1.3203940057754517,1.3311330008506774,-0.005585998487542376,1.3322641287965538,1.2866058791952368,0.0352138285969357,0.012156308071739142,-0.01219400405883797,-0.024594035148620685
2003-12-03,1.2967000007629395,1.3015999794006348,1.2943999767303467,1.3000999689102173,1.3000999689102173,1.3045700073242188,1.3193940043449401,1.3311330008506774,-0.00557913893329709,1.3278998064042133,1.287580199336906,0.031012697509026486,0.01180228625734978,-0.017794024944305376,-0.02499402761459346
2003-12-04,1.3000999689102173,1.3142999410629272,1.3000999689102173,1.311400055885315,1.311400055885315,1.3053900122642517,1.3186320066452026,1.3311330008506774,-0.004608753268187549,1.3195853646746545,1.2929246489056676,0.02032996388046396,0.011973549535589793,-0.004332065582275391,-0.01853203773498535
2003-12-05,1.3109999895095825,1.3142999410629272,1.3020000457763672,1.302899956703186,1.302899956703186,1.3054400086402893,1.3176340055465698,1.3311330008506774,-0.004474028784203998,1.3167603450731746,1.2938996595426089,0.017546002218322008,0.011996859946373383,-0.003334064483642596,-0.015633959770202654
2003-12-08,1.3044999837875366,1.3050999641418457,1.295199990272522,1.2969000339508057,1.2969000339508057,1.3034000158309937,1.3165340065956115,1.3311330008506774,-0.004796115646979571,1.3160644009163869,1.2930456087538709,0.01774908748548091,0.011847082369441264,-0.01143404245376578,-0.02133401632308951
2003-12-09,1.2971999645233154,1.3131999969482422,1.2961000204086304,1.3066999912261963,1.3066999912261963,1.303000009059906,1.315664005279541,1.3311330008506774,-0.004212043342035177,1.315093554291529,1.293366454806524,0.016627458200727793,0.012222289095882018,-0.0024640083312987837,-0.0195639848709106
2003-12-10,1.3068000078201294,1.3127000331878662,1.3047000169754028,1.3092999458312988,1.3092999458312988,1.3035500049591064,1.3149480032920837,1.3311330008506774,-0.003499032555223991,1.3155944121744145,1.2934355961416255,0.01692417089249933,0.01192069817563783,-0.0022479701042175115,-0.01024798631668089
2003-12-11,1.3091000318527222,1.3299000263214111,1.3078999519348145,1.3163000345230103,1.3163000345230103,1.304480004310608,1.3144700050354003,1.3311330008506774,-0.002342119221999228,1.3171911674230554,1.2936888498575232,0.017854833206054577,0.012640653619277747,0.015430021286010787,-0.006570053100585893
2003-12-12,1.315999984741211,1.320199966430664,1.309499979019165,1.3135000467300415,1.3135000467300415,1.3057900071144104,1.3138780069351197,1.3311330008506774,-0.001632375674074149,1.3181614462579545,1.293818574741954,0.018532828816110167,0.01250203460443641,0.006321959495544371,-0.004378027915954652
2003-12-15,1.3235000371932983,1.3235000371932983,1.309999942779541,1.3135000467300415,1.3135000467300415,1.306720006465912,1.3133680081367494,1.3311330008506774,-0.0010577062200125553,1.318054055623157,1.2938659673413204,0.01841498852021578,0.012573324590816474,0.010132029056548975,-0.0033680653572083497
2003-12-16,1.3131999969482422,1.3289999961853027,1.3115999698638916,1.326300024986267,1.326300024986267,1.309690010547638,1.3132700085639955,1.3311330008506774,0.0004256678994214447,1.3219324819499128,1.2926275380200276,0.022095260030013626,0.012918089000144664,0.015729987621307284,-0.0016700387001038486
2003-12-17,1.3259999752044678,1.3356000185012817,1.323199987411499,1.3265999555587769,1.3265999555587769,1.312340009212494,1.313156008720398,1.3311330008506774,0.0016069307691564116,1.3251980664303964,1.2917119501063163,0.02524206048987494,0.01288108486369024,0.02244400978088379,0.010043978691101074
2003-12-18,1.3255000114440918,1.332800030708313,1.3224999904632568,1.3320000171661377,1.3320000171661377,1.3144000053405762,1.3130300092697142,1.3311330008506774,0.002944883165471257,1.329321435918994,1.290468581685834,0.029168809108441666,0.012696724533787807,0.01977002143859874,0.009469981193542587
2003-12-19,1.332200050354004,1.3418999910354614,1.3294999599456787,1.3379000425338745,1.3379000425338745,1.317900013923645,1.3133360099792482,1.3311330008506774,0.004430233839606279,1.3342621529604148,1.2890778696035197,0.03377254048913833,0.012675532144930302,0.028563981056213272,0.016163949966430557
2003-12-22,1.3366999626159668,1.3380000591278076,1.3285000324249268,1.330299973487854,1.330299973487854,1.3212400078773499,1.3135140085220336,1.3311330008506774,0.004937209813224985,1.3362321571340519,1.2884078665742917,0.03595000489579185,0.012448710327641057,0.024486050605774023,0.014986023902893164
2003-12-23,1.3305000066757202,1.3319000005722046,1.319200038909912,1.3212000131607056,1.3212000131607056,1.3226900100708008,1.3134740090370178,1.3311330008506774,0.004552225950923194,1.3370510880715718,1.288638931059135,0.036642564736750476,0.01246665685154473,0.01842599153518676,0.005726029872894278
2003-12-24,1.3210999965667725,1.32260000705719,1.3039000034332275,1.3070000410079956,1.3070000410079956,1.3224600195884704,1.3130620098114014,1.3311330008506774,0.0030659618876394124,1.3370113047290322,1.2889987198185446,0.036734952872272957,0.012911895906717421,0.009537997245788521,-0.009162006378173881
2003-12-25,1.3065999746322632,1.3131999969482422,1.3039000034332275,1.3092999458312988,1.3092999458312988,1.3217600107192993,1.312878007888794,1.3311330008506774,0.0020500384406278993,1.3370319867160316,1.2892080283138756,0.03652635788645948,0.012653902878738651,0.0003219890594481356,-0.008978004455566513
2003-12-26,1.3092999458312988,1.3113000392913818,1.3034000396728516,1.3097000122070312,1.3097000122070312,1.3213800072669983,1.3128020071983337,1.3311330008506774,0.0012626388874363847,1.3368422103967887,1.2903278039846198,0.03551531341424176,0.012314338360152338,-0.0015019679069518954,-0.009401967525482169
2003-12-29,1.3112000226974487,1.315000057220459,1.304900050163269,1.309000015258789,1.309000015258789,1.320930004119873,1.31260000705719,1.3311330008506774,0.0005755011460455428,1.3367870623129183,1.2908629482728664,0.03508335638252283,0.012156171838512166,0.002400050163269052,-0.0076999568939208896
2003-12-30,1.3092000484466553,1.3125,1.2908999919891357,1.2941999435424805,1.2941999435424805,1.3177199959754944,1.312134006023407,1.3311330008506774,-0.0011500455534512177,1.3370478137144373,1.2903621928086952,0.03607295853989475,0.012830731565108744,0.00036599397659298205,-0.021234014034271276
2003-12-31,1.294100046157837,1.3005000352859497,1.2835999727249146,1.2971999645233154,1.2971999645233154,1.3147799968719482,1.3120100045204162,1.3311330008506774,-0.002249545760529159,1.337272163812471,1.289847842271971,0.03655899077820822,0.013121398064817774,-0.011509969234466455,-0.02841003179550161
2004-01-01,1.2971999645233154,1.2971999645233154,1.2812999486923218,1.2960000038146973,1.2960000038146973,1.3111799955368042,1.31181800365448,1.3311330008506774,-0.0031810650589498835,1.3377024991609459,1.2878775017164343,0.038445213964394036,0.013319870762401764,-0.01461803913116455,-0.030518054962158203
2004-01-02,1.2942999601364136,1.2979999780654907,1.2862000465393066,1.2925000190734863,1.2925000190734863,1.3066399931907653,1.3115500044822692,1.3311330008506774,-0.004153837479416556,1.3383913565332937,1.2861486505811168,0.040419887954528944,0.013211303674100502,-0.013550026416778493,-0.025349957942962575
2004-01-05,1.2864999771118164,1.2889000177383423,1.2773000001907349,1.2812000513076782,1.2812000513076782,1.3017300009727477,1.3109560060501098,1.3311330008506774,-0.005770065864468821,1.3402196765158993,1.2827503323341982,0.044855870964916125,0.013353354760432713,-0.02205598831176747,-0.03365600585937489
2004-01-06,1.2807999849319458,1.2871999740600586,1.2766000032424927,1.2865999937057495,1.2865999937057495,1.2982699990272522,1.3104900050163268,1.3311330008506774,-0.0065398212926324195,1.3411543384880507,1.2798056706100025,0.04768278266607767,0.013156684478799372,-0.02329003095626825,-0.033890001773834166
2004-01-07,1.2868000268936157,1.292199969291687,1.28410005569458,1.2894999980926514,1.2894999980926514,1.2965199947357178,1.310042004585266,1.3311330008506774,-0.006837038770527437,1.3415016926810521,1.277478321643136,0.04964976435255178,0.012795486558678484,-0.017842035293579084,-0.025941948890686017
2004-01-08,1.289199948310852,1.2948999404907227,1.2755000591278076,1.2786999940872192,1.2786999940872192,1.2934599995613099,1.3093200039863586,1.3311330008506774,-0.007853525276200202,1.342120004645605,1.2731000056350041,0.05397669455677893,0.01326722904469538,-0.01442006349563596,-0.033819944858551
2004-01-09,1.2783000469207764,1.2832000255584717,1.2681000232696533,1.2736999988555908,1.2736999988555908,1.2898599982261658,1.308456003665924,1.3311330008506774,-0.008959278992555886,1.3430116972121695,1.2682283082809946,0.058713503178430666,0.013398141419275592,-0.025255978107452393,-0.04035598039627075
2004-01-12,1.271399974822998,1.276900053024292,1.2684999704360962,1.2761000394821167,1.2761000394821167,1.2865700006484986,1.3073020052909852,1.3311330008506774,-0.009532053973994481,1.3430694357114503,1.264430569056921,0.06162437443889076,0.013041137217055607,-0.030401952266693177,-0.03880203485488898
2004-01-13,1.2755999565124512,1.27839994430542,1.2690000534057617,1.2710000276565552,1.2710000276565552,1.284250009059906,1.3061060047149657,1.3311330008506774,-0.01027902045580431,1.3413365626510052,1.260633442384395,0.06349576594062631,0.012781048194384364,-0.02770606040954582,-0.03710595130920402
2004-01-14,1.271399974822998,1.2913000583648682,1.2705999612808228,1.2894999980926514,1.2894999980926514,1.2834800124168395,1.3052160048484802,1.3311330008506774,-0.009271329653706806,1.337984093724196,1.2602759155645917,0.06026225535055868,0.013346694543645867,-0.013915946483612052,-0.03461604356765746
2004-01-15,1.2896000146865845,1.2992000579833984,1.2861000299453735,1.295799970626831,1.295799970626831,1.283460009098053,1.304310004711151,1.3311330008506774,-0.007873610223084082,1.3331343302491714,1.2615056743856856,0.0552775563259475,0.013329075507530083,-0.005109946727752668,-0.01820997476577757
2004-01-16,1.2955000400543213,1.3021999597549438,1.2926000356674194,1.2984000444412231,1.2984000444412231,1.2840500116348266,1.3038500046730042,1.3311330008506774,-0.006481389849532393,1.325970954677393,1.2647190501481989,0.04717490945215918,0.01306270754895825,-0.0016500449180603116,-0.011249969005584726
2004-01-19,1.2991000413894653,1.3042999505996704,1.2984999418258667,1.3014999628067017,1.3014999628067017,1.286080002784729,1.3036320042610168,1.3311330008506774,-0.005069469973867813,1.3202272596253586,1.2675827441321181,0.04044911025560989,0.012551078878207467,0.0006679463386536355,-0.005132062435150075
2004-01-20,1.3014999628067017,1.3032000064849854,1.2847000360488892,1.2914999723434448,1.2914999723434448,1.2865700006484986,1.3031980037689208,1.3311330008506774,-0.004703213242437609,1.3155758551205163,1.2692641445552344,0.035858855251269334,0.012975999703770948,2.002716064541943e-06,-0.01849796772003165
2004-01-21,1.2914999723434448,1.3040000200271606,1.2863999605178833,1.2998000383377075,1.2998000383377075,1.287600004673004,1.3031220054626464,1.3311330008506774,-0.0037005485645105196,1.3145111178732498,1.269608881535472,0.03454549547113609,0.013306289689878547,0.0008780145645141957,-0.016722044944763148
2004-01-22,1.2991000413894653,1.3056000471115112,1.2926000356674194,1.294600009918213,1.294600009918213,1.2891900062561035,1.3030580067634583,1.3311330008506774,-0.0032876306586924198,1.3123901164322618,1.2702598893851516,0.03254304551548074,0.01328441267232235,0.002542040348052943,-0.010457971096038854
2004-01-23,1.2950999736785889,1.3193000555038452,1.2936999797821045,1.3116999864578247,1.3116999864578247,1.292990005016327,1.30324200630188,1.3311330008506774,-0.0015625529098493018,1.3128539261479903,1.2699960770945022,0.032673514901241575,0.014164102890137947,0.016058049201965297,-0.009542026519775426
2004-01-26,1.3147000074386597,1.3162000179290771,1.3083000183105469,1.3125,1.3125,1.2966300010681153,1.303210005760193,1.3311330008506774,-0.00012937065414542204,1.3136483839714046,1.269551617745209,0.03359753617233944,0.01371666694216597,0.01299001216888418,0.005090012550353906
2004-01-27,1.3121999502182007,1.3164000511169434,1.3039000034332275,1.3063000440597534,1.3063000440597534,1.300160002708435,1.303338005542755,1.3311330008506774,0.0005003838661059579,1.3151513212138557,1.2692586905544854,0.035131768438699584,0.013629765566562388,0.01306204557418833,0.0005619978904725098
2004-01-28,1.3062000274658203,1.3286999464035034,1.305299997329712,1.326300024986267,1.326300024986267,1.3038400053977965,1.3038020062446594,1.3311330008506774,0.0025835189759269017,1.3209651255555395,1.2663548922590966,0.04117487164867416,0.014327635817078754,0.024897940158844056,0.0014979910850525524
2004-01-29,1.3260999917984009,1.3359999656677246,1.323799967765808,1.3300000429153442,1.3300000429153442,1.307260012626648,1.3043380069732666,1.3311330008506774,0.004481321201884603,1.3269358539657756,1.2637841677589252,0.04748246930009315,0.01417566168028145,0.03166195869445798,0.019461960792541477
