Date,Open,High,Low,Close,Adj Close,MA_10,MA_50,MA_200,MACD,BB_High,BB_Low,BB_Width,ATR,AO,BOP,Bull_Power,Bear_Power
2003-12-16,188.17999267578125,188.77000427246094,187.6699981689453,188.58999633789062,188.58999633789062,187.4019989013672,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,4.871175249885113,0.3727285337772229,4.577198791503918,2.3571975708007926
2003-12-17,188.5500030517578,189.8699951171875,188.0800018310547,189.52000427246094,189.52000427246094,187.6449996948242,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,4.871175249885113,0.54190215584482,4.577198791503918,2.3571975708007926
2003-12-18,189.39999389648438,190.9600067138672,189.39999389648438,190.6300048828125,190.6300048828125,188.08600006103515,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.3828582763671875,4.871175249885113,0.7884621027612313,4.577198791503918,2.3571975708007926
2003-12-19,190.61000061035156,190.7899932861328,189.72999572753906,190.27000427246094,190.27000427246094,188.525,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.3597967965262276,4.871175249885113,-0.3207520009212875,4.577198791503918,2.3571975708007926
2003-12-22,190.0399932861328,190.44000244140625,188.86000061035156,189.58999633789062,189.58999633789062,188.86600036621093,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.3755257275639747,4.871175249885113,-0.28480786502747546,4.577198791503918,2.3571975708007926
2003-12-23,189.58999633789062,194.80999755859375,189.11000061035156,189.41000366210938,189.41000366210938,189.1260009765625,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.6844165290409898,4.871175249885113,-0.03157767932432975,4.577198791503918,2.3571975708007926
2003-12-24,189.39999389648438,190.6300048828125,189.2100067138672,190.3800048828125,190.3800048828125,189.31300201416016,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.66552950331987,4.871175249885113,0.6901494718517961,4.577198791503918,2.3571975708007926
2003-12-25,190.39999389648438,190.52999877929688,189.8300018310547,190.33999633789062,190.33999633789062,189.49500122070313,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.5965628922428927,4.871175249885113,-0.08571117166212534,4.577198791503918,2.3571975708007926
2003-12-26,190.3300018310547,190.7899932861328,189.49000549316406,190.4600067138672,190.4600067138672,189.73500213623046,191.45279998779296,197.36430046081543,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,1.5753789565804541,4.871175249885113,0.10000469505610592,4.577198791503918,2.3571975708007926
2003-12-29,190.1999969482422,190.32000732421875,189.1300048828125,189.8000030517578,189.8000030517578,189.8990020751953,191.45279998779296,197.36430046081543,1.0427558142654618,191.64574117369295,185.5972596197641,0.031867657832858234,1.5578520190428993,4.871175249885113,-0.33612863517464225,4.577198791503918,2.3571975708007926
2003-12-30,189.91000366210938,190.5399932861328,189.49000549316406,190.17999267578125,190.17999267578125,190.05800170898436,191.45279998779296,197.36430046081543,1.0427558142654618,191.81381857197118,185.6461820383804,0.03243052251087928,1.5215760028947456,4.871175249885113,0.25713538336336683,4.577198791503918,2.3571975708007926
2003-12-31,190.11000061035156,192.0399932861328,189.8699951171875,192.02999877929688,192.02999877929688,190.30900115966796,191.45279998779296,197.36430046081543,1.0427558142654618,192.27941988042096,185.6745809740712,0.034394828663936,1.5678918718983574,4.871175249885113,0.8847925295155857,4.577198791503918,2.3571975708007926
2004-01-01,192.02999877929688,192.02999877929688,190.2100067138672,191.57000732421875,191.57000732421875,190.4030014038086,191.45279998779296,197.36430046081543,1.0427558142654618,192.47626133930555,186.0127401255382,0.03373973464869326,1.5858990285791668,4.871175249885113,-0.2527436596101446,4.577198791503918,2.3571975708007926
2004-01-02,191.57000732421875,192.49000549316406,190.22999572753906,192.2899932861328,192.2899932861328,190.6050003051758,191.45279998779296,197.36430046081543,1.0427558142654618,192.6673276049101,186.46267270026567,0.03226717521078557,1.634049795511012,4.871175249885113,0.31857648266176947,4.577198791503918,2.3571975708007926
2004-01-05,191.9499969482422,192.41000366210938,190.9600067138672,191.94000244140625,191.94000244140625,190.84000091552736,191.45279998779296,197.36430046081543,1.0427558142654618,192.70416365746468,187.0018376242736,0.029708898409188184,1.620903163563239,4.871175249885113,-0.006892777842086986,4.577198791503918,2.3571975708007926
2004-01-06,192.00999450683594,193.99000549316406,191.5800018310547,193.36000061035156,193.36000061035156,191.23500061035156,191.45279998779296,197.36430046081543,1.1712896166121993,193.0628507640304,187.29815082288368,0.02981330121509165,1.677267484887963,4.871175249885113,0.5601676564814932,4.577198791503918,2.3571975708007926
2004-01-07,193.36000061035156,193.8300018310547,192.38999938964844,192.92999267578125,192.92999267578125,191.48999938964843,191.45279998779296,197.36430046081543,1.2243420810308123,193.4125470958004,187.3904543080082,0.03121387558393947,1.6603199817821264,4.871175249885113,-0.29861611494934936,4.577198791503918,2.3571975708007926
2004-01-08,192.9600067138672,194.8699951171875,192.1300048828125,194.6699981689453,194.6699981689453,191.9229995727539,191.45279998779296,197.36430046081543,1.3907586428530294,194.1184262280603,187.29957456539677,0.03502774812144265,1.7374392855387604,4.871175249885113,0.6240866969615967,4.577198791503918,2.3571975708007926
2004-01-09,194.72999572753906,197.83999633789062,194.41000366210938,196.3800048828125,196.3800048828125,192.51499938964844,191.45279998779296,197.36430046081543,1.6417036796563593,195.12006952950023,187.1299319963787,0.04068712360960348,1.8583359562703667,4.871175249885113,0.4810532590707689,4.577198791503918,2.3571975708007926
2004-01-12,196.9199981689453,197.67999267578125,196.3300018310547,196.77999877929688,196.77999877929688,193.21299896240234,191.45279998779296,197.36430046081543,1.8515125101516787,196.01190561684132,187.10009542075636,0.04528819113410099,1.822025591160095,4.871175249885113,-0.1037039548788896,4.577198791503918,2.3571975708007926
2004-01-13,196.67999267578125,197.11000061035156,195.49000549316406,196.3699951171875,196.3699951171875,193.83199920654297,191.45279998779296,197.36430046081543,1.962085945497961,196.64875205315352,187.24124886237385,0.04790702971279069,1.8075948430191955,4.871175249885113,-0.19135709441639664,4.577198791503918,2.3571975708007926
2004-01-14,196.3699951171875,196.3699951171875,189.22999572753906,194.64999389648438,194.64999389648438,194.09399871826173,191.45279998779296,197.36430046081543,1.8891495260066051,196.90781354269595,187.49518633523374,0.04835667866739251,2.1884808820641415,4.871175249885113,-0.24089655010290068,4.577198791503918,2.3571975708007926
2004-01-15,194.69000244140625,194.97999572753906,192.91000366210938,193.97000122070312,193.97000122070312,194.33399810791016,191.45279998779296,197.36430046081543,1.756232408097759,197.07694238540185,187.6600571263169,0.048548152806217805,2.1800173951616806,4.871175249885113,-0.34782800993667945,4.577198791503918,2.3571975708007926
2004-01-16,194.0500030517578,194.0500030517578,191.3300018310547,191.75999450683594,191.75999450683594,194.28099822998047,191.45279998779296,197.36430046081543,1.4557841885946061,197.06258262060433,187.82341591455193,0.04818088741509137,2.218587668414641,4.066822859820178,-0.841914528380213,4.577198791503918,2.3571975708007926
2004-01-19,191.9499969482422,192.47000122070312,191.0,191.13999938964844,191.13999938964844,194.20099792480468,191.45279998779296,197.36430046081543,1.1543418512755181,196.9957828585605,188.04521598177152,0.046827283171340765,2.165117207863818,2.9084116767434693,-0.5510182897714297,4.577198791503918,2.3571975708007926
2004-01-20,191.1199951171875,195.35000610351562,191.08999633789062,194.58999633789062,194.58999633789062,194.3239974975586,191.45279998779296,197.36430046081543,1.1802276187482335,197.1016935589575,188.45730454895266,0.04442360436142108,2.3147523905610456,2.1202055538401794,0.8145524098802224,4.577198791503918,2.3571975708007926
2004-01-21,194.61000061035156,196.0,194.52999877929688,195.74000549316406,195.74000549316406,194.60499877929686,191.45279998779296,197.36430046081543,1.2787972253797477,197.40587888590045,188.68911928304487,0.04453233553812276,2.25441302128548,2.354382728127888,0.7687101662895223,4.577198791503918,2.3571975708007926
2004-01-22,195.77000427246094,196.42999267578125,195.13999938964844,195.67999267578125,195.67999267578125,194.70599822998048,191.45279998779296,197.36430046081543,1.3366635901530515,197.63077150185399,188.9982263008804,0.04411562512308915,2.185525897346004,2.442970455394061,-0.0697767946913332,4.577198791503918,2.3571975708007926
2004-01-23,195.6699981689453,196.10000610351562,192.89999389648438,195.0500030517578,195.0500030517578,194.572998046875,191.45279998779296,197.36430046081543,1.3165122695814944,197.71440616830776,189.37359126821568,0.042762444345508646,2.2579892051806643,2.5592345742618363,-0.1937477350321387,4.577198791503918,2.3571975708007926
2004-01-26,194.49000549316406,194.5,192.3699951171875,193.02000427246094,193.02000427246094,194.1969985961914,191.45279998779296,197.36430046081543,1.1237839845222197,197.518137584333,189.89185997426077,0.039510296556139454,2.2881334001370677,2.695851584041833,-0.690139836093759,4.577198791503918,2.3571975708007926
2004-01-27,193.00999450683594,193.22000122070312,190.8800048828125,192.9600067138672,192.9600067138672,193.8559997558594,191.45279998779296,197.36430046081543,0.9551932552629125,197.32086758274008,190.36713137966225,0.03603718885328008,2.291837895690893,2.3421460768755935,-0.021362338119644744,4.577198791503918,2.3571975708007926
2004-01-28,192.89999389648438,194.22999572753906,192.44000244140625,192.60000610351562,192.60000610351562,193.6510009765625,191.45279998779296,197.36430046081543,0.7835031109403587,197.29839343995778,190.44660625486645,0.035575217902167326,2.25599185215103,1.8133520238539802,-0.16759157438900682,4.577198791503918,2.3571975708007926
2004-01-29,192.58999633789062,193.69000244140625,191.82000732421875,192.38999938964844,192.38999938964844,193.49300079345704,191.45279998779296,197.36430046081543,0.6233065578898049,197.24655963543174,190.58043926593544,0.03464899626095102,2.228420656796492,1.0782359403722523,-0.10695051896337882,4.577198791503918,2.3571975708007926
2004-01-30,192.3699951171875,193.16000366210938,191.0399932861328,192.75999450683594,192.75999450683594,193.59300079345704,191.45279998779296,197.36430046081543,0.5202085093450819,197.23033239217708,190.6436666312604,0.03417029440039275,2.220677065309354,0.4766179253073233,0.183961075883314,4.577198791503918,2.3571975708007926
2004-02-02,192.74000549316406,193.0,191.47000122070312,192.17999267578125,192.17999267578125,193.6970001220703,191.45279998779296,197.36430046081543,0.3872374305510107,197.2147731511017,190.6832248957733,0.03398661933735996,2.1713429020227486,0.11853031831628869,-0.3660217412984941,4.577198791503918,2.3571975708007926
2004-02-03,193.22999572753906,193.9499969482422,192.9499969482422,193.77000427246094,193.77000427246094,193.61500091552733,191.45279998779296,197.36430046081543,0.4054833801705797,197.2253590961794,190.71363931690652,0.03360540659387466,2.142675857054048,0.26691149543313486,0.540008544921875,4.577198791503918,2.3571975708007926
2004-02-04,193.7899932861328,193.9499969482422,192.9499969482422,193.1999969482422,193.1999969482422,193.36100006103516,191.45279998779296,197.36430046081543,0.36968707688444624,197.22371023378062,190.7422886065514,0.03354773151971416,2.0610561529787588,0.19373469633214313,-0.589996337890625,4.577198791503918,2.3571975708007926
2004-02-05,193.22999572753906,194.35000610351562,193.0,193.8000030517578,193.8000030517578,193.17300109863282,191.45279998779296,197.36430046081543,0.38529231673402364,197.165478855257,190.7135204733563,0.03329183839165146,2.0102668637313923,0.27729290232940684,0.42222573863507923,4.577198791503918,2.3571975708007926
2004-02-06,193.80999755859375,196.02999877929688,193.80999755859375,194.82000732421875,194.82000732421875,193.1500015258789,191.45279998779296,197.36430046081543,0.47449571080986175,196.91869644674057,190.80430312601334,0.031384832619124586,2.0259617825747975,0.6862929400275561,0.45495910371846865,4.577198791503918,2.3571975708007926
2004-02-09,194.89999389648438,196.89999389648438,194.89999389648438,196.77999877929688,196.77999877929688,193.5260009765625,191.63579986572265,197.36430046081543,0.6953296460514764,196.91869644674057,190.80430312601334,0.031072229691316185,2.0298206961241423,1.3034093969008609,0.94000244140625,5.264194030761729,3.264194030761729
2004-02-10,196.75,197.64999389648438,196.5,197.11000061035156,197.11000061035156,193.94100036621094,191.81779998779297,197.36430046081543,0.8867486343043538,197.09115054215147,190.70584957991883,0.03239460678027769,1.9669759247213017,1.8179684807272452,0.3130456704614813,5.8321939086914085,4.6822000122070335
2004-02-11,197.1199951171875,199.52000427246094,196.86000061035156,199.3800048828125,199.3800048828125,194.61900024414064,192.0636001586914,197.36430046081543,1.2076983404616897,198.11817992850365,190.1518212921995,0.039955654735721706,2.016477905963307,2.530381281235634,0.8496265617291741,7.456404113769537,4.796400451660162
2004-02-12,199.32000732421875,199.86000061035156,198.9499969482422,199.33999633789062,199.33999633789062,195.31399993896486,192.32600006103516,197.36430046081543,1.4422001540617373,198.98501759852508,189.82198313389682,0.04596686381541054,1.9374440314023118,3.403880444694977,0.021965860692846843,7.534000549316403,6.623996887207028
2004-02-13,199.33999633789062,199.9199981689453,198.33999633789062,198.38999938964844,198.38999938964844,195.8770004272461,192.57619995117187,197.36430046081543,1.5337080844690831,199.46062657413603,190.0093746465671,0.047639759850022355,1.9119124456631957,3.969262874827649,-0.6012631944913904,7.34379821777344,5.763796386718752
2004-02-16,198.75999450683594,199.47000122070312,198.35000610351562,199.13999938964844,199.13999938964844,196.5730010986328,192.8354000854492,197.36430046081543,1.6477532369595167,199.92953258368783,190.3404686370153,0.048152375093212824,1.855346922200646,4.309647055233228,0.339291553133515,6.6346011352539165,5.5146060180664165
2004-02-17,199.14999389648438,201.58999633789062,199.05999755859375,201.16000366210938,201.16000366210938,197.31200103759767,193.12240020751952,197.36430046081543,1.87946697945506,200.91846324080217,190.00853871232283,0.05423505831111862,1.9035363405646624,4.68405873915728,0.794470646418103,8.467596130371106,5.937597351074231
2004-02-18,201.58999633789062,202.57000732421875,201.13999938964844,201.1699981689453,201.1699981689453,198.10900115966797,193.37560028076172,197.36430046081543,2.040387940879185,201.73160766696972,189.7383935537334,0.05961730984937553,1.8697128829936374,5.101323610193589,-0.29370338359102405,9.194407043457034,7.764399108886721
2004-02-19,201.16000366210938,203.1999969482422,201.10000610351562,203.0399932861328,203.0399932861328,199.03300018310546,193.66600006103516,197.36430046081543,2.2923867326437914,202.8919312286502,189.31407005308807,0.06687284094039356,1.8861613088317033,5.332971191406244,0.8952370572207085,9.533996887207024,7.434006042480462
2004-02-20,203.0500030517578,203.80999755859375,202.27000427246094,203.05999755859375,203.05999755859375,199.85699920654298,193.96600006103515,197.36430046081543,2.465293400545761,203.91337073240663,189.09363000001525,0.07298207874800691,1.8614350214960684,5.781001461253453,0.006489967797869705,9.843997497558604,8.304004211425791
2004-02-23,202.1699981689453,202.49000549316406,200.75999450683594,202.2899932861328,202.2899932861328,200.40799865722656,194.24859985351563,197.36430046081543,2.511242233713716,204.6035306350158,189.33046899877328,0.07550082625510424,1.8927613093719073,6.064000836540686,0.0693608989398296,8.241405639648434,6.511394653320309
2004-02-24,202.2899932861328,204.67999267578125,202.02000427246094,204.5,204.5,201.1469985961914,194.56679992675782,197.36430046081543,2.6949207185416526,205.61387606587502,189.47412289652735,0.0789229983831182,1.9475632446539364,6.367824733958514,0.8308332138247526,10.113192749023426,7.453204345703114
2004-02-25,204.49000549316406,205.8300018310547,203.6300048828125,204.02000427246094,204.02000427246094,201.61099853515626,194.85679992675782,197.36430046081543,2.769826758662532,206.31974545626403,189.91025332303283,0.08043079987057027,1.9655942234816686,6.612530517578136,-0.21363721485098386,10.973201904296872,8.773204956054684
2004-02-26,204.0,204.52000427246094,203.4199981689453,203.97999572753906,203.97999572753906,202.0749984741211,195.12379974365234,197.36430046081543,2.793757284989539,206.8369244764005,190.55207393668542,0.07983552740861483,1.903766500626951,6.745795126522296,-0.018185601331668747,9.396204528808596,8.296198425292971
2004-02-27,204.05999755859375,204.3699951171875,201.30999755859375,204.36000061035156,204.36000061035156,202.6719985961914,195.40559967041017,197.36430046081543,2.8109823628206243,207.295060582139,191.2539384412985,0.07849443185031961,1.9863544333388654,6.53417659086341,0.09804029121372294,8.964395446777331,5.904397888183581
2004-03-01,204.41000366210938,204.8800048828125,203.0800018310547,203.5,203.5,203.10799865722657,195.68379974365234,197.36430046081543,2.723839769836104,207.3606421407062,192.32035761515317,0.07390803206659967,1.9730436203687902,6.779294900333184,-0.5055567329292586,9.196205139160156,7.396202087402344
2004-03-02,203.49000549316406,204.0500030517578,202.0,202.4199981689453,202.4199981689453,203.23399810791017,195.94399963378908,197.36430046081543,2.538370757244593,207.32742333488875,193.2185758106191,0.06970085787914113,1.9785407226108631,6.413560037051923,-0.5219540152885396,8.106003417968736,6.056000366210924
2004-03-03,202.4600067138672,202.66000366210938,200.0,201.24000549316406,201.24000549316406,203.24099884033203,196.1611996459961,197.36430046081543,2.2700025053542277,206.9439731301466,194.40602686985343,0.062303448211340144,2.0272166468607566,5.516353786692889,-0.45864644401867766,6.498804016113269,3.8388003540038937
2004-03-04,201.25999450683594,202.8000030517578,200.77000427246094,202.72999572753906,202.72999572753906,203.20999908447266,196.40899963378905,197.36430046081543,2.152733124360566,206.5890458196916,195.65395344788652,0.05393919302647938,2.0274153706061937,4.811854239071124,0.7241389678137073,6.391003417968761,4.361004638671886
2004-03-05,202.7100067138672,207.24000549316406,201.97000122070312,206.6999969482422,206.6999969482422,203.5739990234375,196.73379943847655,197.36430046081543,2.3530180870642425,206.8889781332395,196.54202009674094,0.05005785287500245,2.2590288635958182,4.786326150333167,0.7571132826637713,10.50620605468751,5.236201782226573
2004-03-08,206.89999389648438,207.9499969482422,205.17999267578125,206.2100067138672,206.2100067138672,203.96600036621095,197.06199951171874,197.36430046081543,2.4440339441376295,207.1913897497349,197.18260927370258,0.0485368321136825,2.295527107086184,4.910824629839709,-0.24909246150879996,10.887997436523449,8.117993164062511
2004-03-09,206.17999267578125,206.6699981689453,202.88999938964844,203.47999572753906,203.47999572753906,203.86399993896484,197.3279995727539,197.36430046081543,2.2697117712072554,206.95716609589647,198.0538324392598,0.04375532653616866,2.4015607979583757,4.981971157298375,-0.7142851376117162,9.341998596191416,5.5619998168945415
2004-03-10,206.17999267578125,206.6699981689453,199.32000732421875,199.9600067138672,199.9600067138672,203.45800018310547,197.48659973144532,197.36430046081543,1.8264720645875911,206.91127179638056,198.15772692188114,0.04377647819858954,2.755020087013246,5.10291231940775,-0.8462576475692822,9.183398437499989,1.8334075927734261
2004-03-11,199.89999389648438,201.11000061035156,198.52000427246094,200.60000610351562,200.60000610351562,203.12000122070313,197.66719970703124,197.36430046081543,1.5094440740787718,206.8221588445426,198.37284085028162,0.04212022800189188,2.74323267636163,4.552588474049287,0.2702753655633977,3.442800903320318,0.8528045654296932
2004-03-12,200.61000061035156,200.69000244140625,198.47000122070312,199.6199951171875,199.6199951171875,202.64600067138673,197.81379974365234,197.36430046081543,1.1656811643824199,206.66713007208864,198.65086919548946,0.04015760481255,2.705859000957451,3.3668527490952442,-0.4459481751323115,2.876202697753911,0.6562014770507858
2004-03-15,199.35000610351562,200.77000427246094,197.41000366210938,199.05999755859375,199.05999755859375,202.2020004272461,197.9561996459961,197.36430046081543,0.8383949636284456,206.6773043853945,198.63269469907817,0.04041298997779996,2.752583401628459,1.6647957296932248,-0.08631205126225584,2.8138046264648438,-0.5461959838867188
2004-03-16,199.00999450683594,199.02999877929688,196.82000732421875,197.0399932861328,197.0399932861328,201.66399993896485,198.0297994995117,197.36430046081543,0.41127985054930605,207.1253061039455,197.7726919429295,0.04746556272682438,2.7159696039674976,0.1587964675005935,-0.8914067138931466,1.0001992797851642,-1.2097921752929608
2004-03-17,196.94000244140625,197.75,195.42999267578125,196.67999267578125,196.67999267578125,201.20799865722657,198.10479949951173,197.36430046081543,0.04324055542451788,207.51556335135447,196.93343414620412,0.053803790925468206,2.687686583985444,-1.2349986805635353,-0.11207282102549262,-0.35479949951172784,-2.674806823730478
2004-03-18,196.69000244140625,197.27999877929688,194.5,195.97999572753906,195.97999572753906,200.53299865722656,198.1309994506836,197.36430046081543,-0.3014423019310186,207.80131221544283,195.9416855262564,0.06051447570023554,2.6942803122219745,-2.1314699060776547,-0.25539821065920193,-0.8510006713867142,-3.630999450683589
2004-03-19,195.97000122070312,196.85000610351562,195.07000732421875,195.38999938964844,195.38999938964844,199.4019989013672,198.11119934082032,197.36430046081543,-0.6151229686717272,208.02205274710659,194.9539451776981,0.0668821721184816,2.62897448844161,-2.9650279325597353,-0.3258439487715809,-1.2611932373046955,-3.0411920166015705
2004-03-22,196.0399932861328,197.8000030517578,195.8699951171875,197.2100067138672,197.2100067138672,198.5019989013672,198.1197994995117,197.36430046081543,-0.7086884569933147,208.0139259447684,194.45407332280973,0.06875844105432599,2.613333715132165,-3.515587795481963,0.6062220816697632,-0.3197964477539017,-2.249804382324214
2004-03-23,197.16000366210938,197.83999633789062,196.5800018310547,197.69000244140625,197.69000244140625,197.9229995727539,198.1461996459961,197.36430046081543,-0.7356282720627689,207.66714513012684,194.11985438159192,0.06852795073716603,2.5166666288252917,-3.7691768870634235,0.4206357856494096,-0.3062033081054665,-1.566197814941404
2004-03-24,197.69000244140625,198.0500030517578,193.4199981689453,194.22000122070312,194.22000122070312,197.3489990234375,198.13759979248047,197.36430046081543,-1.0251609507965043,207.60585904302945,193.20114016351351,0.07416702084738969,2.6676193612529495,-4.000764196059265,-0.749459516464974,-0.08759674072265966,-4.71760162353516
2004-03-25,194.2100067138672,194.25,191.00999450683594,191.52000427246094,191.52000427246094,196.44099884033204,198.08859985351563,197.36430046081543,-1.4557044191707291,207.75210592782528,191.80889413320986,0.08324567376227826,2.708504084960886,-4.585411655201625,-0.8302462594837452,-3.838599853515632,-7.078605346679694
2004-03-26,191.80999755859375,193.10000610351562,190.22000122070312,192.8800048828125,192.8800048828125,195.76699981689453,198.11100006103516,197.36430046081543,-1.6679454990465103,207.425843229289,190.98715725899223,0.08522752775895238,2.720754141950287,-5.320706670424499,0.37152969101004535,-5.010993957519531,-7.890998840332031
2004-03-29,190.89999389648438,192.35000610351562,190.80999755859375,191.86000061035156,191.86000061035156,195.0470001220703,198.12540008544923,197.36430046081543,-1.8965911816634957,207.18663123562447,190.06236931369193,0.08925394489448692,2.6742722263980343,-6.210088617661427,0.6233775241265878,-5.775393981933604,-7.315402526855479
2004-03-30,191.8800048828125,193.92999267578125,191.69000244140625,193.19000244140625,193.19000244140625,194.66200103759766,198.09740020751954,197.36430046081543,-1.9480189501064444,206.85113900399622,189.4748619725663,0.0899439764575814,2.643252084110675,-6.9318534851074105,0.5848228882833787,-4.1674075317382915,-6.4073977661132915
2004-03-31,193.38999938964844,193.52000427246094,189.80999755859375,192.10000610351562,192.10000610351562,194.2040023803711,198.02460021972655,197.36430046081543,-2.053062989942134,206.65623756603657,188.75576347156107,0.0931831000818896,2.719448843378997,-7.518206428079054,-0.34770645597785627,-4.504595947265614,-8.214602661132801
2004-04-01,192.1199951171875,192.9499969482422,191.27000427246094,192.55999755859375,192.55999755859375,193.86200256347655,197.9622003173828,197.36430046081543,-2.075271247072777,206.1037129532043,188.29128826749883,0.09250324528221583,2.6452019742648725,-7.415735267190371,0.26190735694822886,-5.012203369140622,-6.692196044921872
2004-04-02,192.55999755859375,193.27000427246094,190.6999969482422,191.2100067138672,191.2100067138672,193.44400329589843,197.885400390625,197.36430046081543,-2.17671264130351,204.54899332254828,188.29700887471736,0.08499547030585546,2.6398309278330068,-7.147059317196124,-0.5252867694207614,-4.615396118164057,-7.185403442382807
2004-04-05,190.44000244140625,191.8300018310547,190.05999755859375,191.67999267578125,191.67999267578125,192.89100189208983,197.85860015869142,197.36430046081543,-2.1938919174135947,202.71523721619872,188.6777635772583,0.07323390116507474,2.5777004524492875,-6.998177472282862,0.7005577634289951,-6.028598327636729,-7.7986026000976665
2004-04-06,191.66000366210938,195.24000549316406,191.33999633789062,194.8699951171875,194.8699951171875,192.60900115966797,197.8967999267578,197.36430046081543,-1.92787671770202,201.31094930878737,189.2210514236345,0.062040838446588295,2.6721510740795837,-6.650264964384178,0.82307279990297,-2.6567944335937455,-6.556803588867183
2004-04-07,194.89999389648438,195.1999969482422,193.2100067138672,193.50999450683594,193.50999450683594,192.53800048828126,197.91499969482422,197.36430046081543,-1.8059802228255535,200.62991807857463,189.2570814331441,0.05877131398000625,2.6234252998149707,-5.908588319666222,-0.6984955833640044,-2.71500274658203,-4.70499298095703
2004-04-08,193.61000061035156,195.36000061035156,193.52999877929688,194.8300018310547,194.8300018310547,192.86900024414064,197.96379974365234,197.36430046081543,-1.5845965702316676,199.7152156830194,189.59478340145327,0.05194493756840383,2.568181071507875,-5.188794349221638,0.6666666666666666,-2.6037991333007824,-4.43380096435547
