Actual,Predicted
1.2817000150680542,1.2728002952128326
1.1657999753952026,1.1568330182991045
0.9933199882507324,0.9915130726431693
1.3617299795150757,1.357480804804119
1.0306199789047241,1.0284151905231849
1.2501100301742554,1.2415295135950581
1.3866000175476074,1.3877516634053513
1.2141000032424927,1.2171270788996327
1.0013999938964844,1.0017325990486479
1.248610019683838,1.235429971475302
1.339400053024292,1.3369793624365962
1.0092999935150146,1.0112211716979562
1.3502899408340454,1.3475781890385503
0.9855999946594238,0.9861010890978676
1.3574800491333008,1.3486831843332443
1.136299967765808,1.1331775103819715
1.0730400085449219,1.0677005854126607
1.4089000225067139,1.3986871739611393
1.21589994430542,1.2046115872958367
1.1318999528884888,1.1271597261482849
1.3855799436569214,1.3796440814823594
1.0377999544143677,1.033242225741884
1.194100022315979,1.1912421865429712
1.086899995803833,1.0872891550295471
1.3543000221252441,1.3507715872030572
1.2546499967575073,1.2475088819883626
0.9758999943733215,0.9749464395534759
1.0521999597549438,1.0464616837460077
1.0713000297546387,1.0323854457073716
1.3174999952316284,1.3151581008500208
1.3193600177764893,1.312848031168631
1.3045799732208252,1.2981517303766497
1.331760048866272,1.3291295011320556
1.1549999713897705,1.1552945100405632
0.98649001121521,0.9789760977920448
1.1993999481201172,1.188917517580831
1.3426400423049927,1.344276932618231
1.2223999500274658,1.2074613462584043
1.1247999668121338,1.1100988393109663
1.2872099876403809,1.278135700431922
1.4129300117492676,1.4080892762043622
0.987500011920929,0.9871356522559822
0.996399998664856,0.9941497148435753
1.1819000244140625,1.1764428125591713
1.2588000297546387,1.2545764072295726
1.3742300271987915,1.369108620528016
0.984499990940094,0.9822801829002601
1.3174699544906616,1.31516502497063
1.0089999437332153,1.0051199829330795
1.281209945678711,1.279323074464929
1.3332500457763672,1.3360414522801984
1.2035000324249268,1.2117034754854834
1.3346999883651733,1.3369565485251131
1.417870044708252,1.4036088585997826
1.3095999956130981,1.3094090866822619
1.3151600360870361,1.311870002844312
1.2431199550628662,1.2483082679855493
0.9857400059700012,0.9837718635849045
0.993399977684021,0.9851180999562805
1.2497999668121338,1.2385887584760173
1.218400001525879,1.2073117878129627
1.2806999683380127,1.2781577131076354
1.3250000476837158,1.3186279960994403
0.9728000164031982,0.9709217646043211
1.0279099941253662,1.0236066956576957
1.2974599599838257,1.2922360317179578
1.2293000221252441,1.2199837158722369
1.2519999742507935,1.2477393859509143
1.2786999940872192,1.2851987789629116
1.0863900184631348,1.086965355670145
1.3237099647521973,1.3207133225774814
1.307070016860962,1.3014687681093324
1.027940034866333,1.0184017694348815
1.3676999807357788,1.3643752256763286
0.9825000166893005,0.9852967138324774
1.3417999744415283,1.3408300155479569
1.3733199834823608,1.36831102818012
1.0544999837875366,1.0615936562361081
1.3448699712753296,1.339530088070882
1.3637900352478027,1.3389531840924722
1.3523000478744507,1.356916912978696
1.0032000541687012,0.9960757762498673
1.3202300071716309,1.3240349277342056
1.1205799579620361,1.1123231642295783
1.1597000360488892,1.1522213145604376
1.250540018081665,1.2501548264363165
1.272779941558838,1.2693391209634626
1.1114599704742432,1.103920332074389
1.2378499507904053,1.2425782701486783
1.0245000123977661,1.0271265312127875
1.3223999738693237,1.3121807622086497
1.332550048828125,1.329654444231394
1.2802400588989258,1.273042344004704
0.9979000091552734,0.9946308274363246
1.187999963760376,1.2004861075711186
1.1309000253677368,1.1307486186568734
1.359969973564148,1.358197497370145
1.1136000156402588,1.104976735729493
1.3044999837875366,1.2956833124308276
1.253499984741211,1.2530164640384525
1.3411699533462524,1.3340493271056924
1.0205999612808228,0.9969807475890664
1.2849700450897217,1.287430820725844
1.0281000137329102,1.0199378333899913
0.9714999794960022,0.9710648301201493
1.2964999675750732,1.3035416623226217
1.3213000297546387,1.3114824639480474
1.2244000434875488,1.2036246028011863
1.317929983139038,1.321338119009638
1.1194000244140625,1.1182492760861396
1.322700023651123,1.310928451473158
1.2547999620437622,1.234119358932324
1.2322299480438232,1.2268782625639583
1.0214699506759644,1.0229704345488766
1.2414000034332275,1.2402296927242618
1.2702699899673462,1.2540698470571336
1.1247999668121338,1.1208147754328708
1.2107000350952148,1.2022292049958245
1.0196000337600708,1.0114196153995962
1.3261799812316895,1.322409780396329
1.3073699474334717,1.3025527883272843
1.342829942703247,1.3392833361011036
1.3192800283432007,1.3144451907504586
1.0252599716186523,1.0263632387924564
1.1030999422073364,1.0929481345567498
1.3459999561309814,1.343947973711647
1.2762900590896606,1.2726712079754297
1.0194000005722046,1.0073837136349282
1.2395999431610107,1.2451237814888494
1.1008599996566772,1.0913305227790202
1.3191800117492676,1.3202401117340636
1.3583600521087646,1.3474383487192176
1.312399983406067,1.3114005471879506
1.3638999462127686,1.3608557552921945
1.0174000263214111,1.0106687954364524
1.001099944114685,0.9899953128610057
1.0351999998092651,1.0237847358948087
1.2312999963760376,1.2332572798054446
1.2894999980926514,1.2689846159500346
1.0377999544143677,1.0372572743965756
1.0885499715805054,1.0877186771550338
1.3069499731063843,1.306001768164276
1.228600025177002,1.2298573185325516
1.0108000040054321,0.9995378961787482
1.346250057220459,1.3474379537218923
1.306439995765686,1.302957898693881
1.0470999479293823,1.04438606657096
1.1097999811172485,1.1049879424472915
0.9329000115394592,0.9304055184447588
1.1133999824523926,1.092320620487782
1.3169000148773193,1.3130647302231733
1.3028000593185425,1.3048194485633542
1.311900019645691,1.3055065427288588
1.3439799547195435,1.343896815590207
1.3771799802780151,1.3787021742459526
1.3046000003814697,1.3017805592640517
1.313670039176941,1.3124195826788183
0.96670001745224,0.9671447346354971
1.3072600364685059,1.3081083507510143
1.2661000490188599,1.2588805577669573
1.1643999814987183,1.1606056437691428
1.316890001296997,1.3139672972099208
1.2665400505065918,1.2660483019176032
1.2093700170516968,1.2070513802328953
1.3375999927520752,1.3355807244335933
1.2222000360488892,1.217737016670012
0.968559980392456,0.968279881388804
1.2845200300216675,1.278773774806987
1.3343000411987305,1.3282038931218985
1.2857999801635742,1.2762634932151402
1.1116000413894653,1.1098515415416546
1.3627899885177612,1.3675189091355402
1.000599980354309,0.997581610363423
1.2755999565124512,1.269269565510725
1.2917799949645996,1.2872126689987318
1.3493000268936157,1.334697954114505
1.1717000007629395,1.1591049680352254
1.2237999439239502,1.212804211077653
1.2373000383377075,1.2491186834881944
1.3628900051116943,1.3654607236283105
0.9915000200271606,0.9883188380778706
1.043280005455017,1.0461112021728836
0.9926999807357788,0.9958981797398109
1.3318400382995605,1.3243451633539893
1.131100058555603,1.1246692144850512
1.0149999856948853,1.0071866635903928
1.1539000272750854,1.1486498170262862
1.2486200332641602,1.2520940999321724
0.9811999797821045,0.9713715385336279
1.2697099447250366,1.2732936538701274
0.9593999981880188,0.9525695261282393
1.3454699516296387,1.3419905917302382
1.1739000082015991,1.1715302568462218
0.9558799862861633,0.9483898215901421
1.3514000177383423,1.3527280993184378
1.3320000171661377,1.3227962363335497
1.0090399980545044,1.0126998039152089
1.3071999549865723,1.3028888277008968
1.3236700296401978,1.322554762973736
1.2694000005722046,1.2635319986065159
1.2267099618911743,1.2259288349527364
1.3113199472427368,1.3102740378631021
1.1361000537872314,1.133695228286179
1.25518000125885,1.259774708045052
1.0968899726867676,1.0912485443057092
1.3658000230789185,1.366198465538088
1.114799976348877,1.109411659060574
1.3586000204086304,1.354930890487523
1.0393099784851074,1.025191974169332
0.9889000058174133,0.9774366106000332
0.9998999834060669,0.9956777439513407
1.3243600130081177,1.3243764032598901
1.312600016593933,1.3048548724837892
0.9876000285148621,0.9883905550897201
1.2813999652862549,1.2739142780796886
1.3357000350952148,1.3371984649671829
1.2597999572753906,1.2564080410776113
1.0388000011444092,1.043442648858192
1.3452999591827393,1.3400015932987503
1.3116799592971802,1.3128590745008966
1.301800012588501,1.2991152774069812
1.2503900527954102,1.2517236616493184
1.215399980545044,1.2030665300306438
0.9860000014305115,0.9865517591802655
1.343649983406067,1.3394820576158575
1.030400037765503,1.0227222854436815
1.313599944114685,1.3044695731520561
1.3365399837493896,1.3241603501389068
1.026550054550171,1.0264950674469773
1.356969952583313,1.3535643808576854
1.2156000137329102,1.214082604002473
1.2529000043869019,1.2541817777943964
1.325600028038025,1.3212582597825062
1.0312000513076782,1.0297938894011898
1.0608999729156494,1.0467351750927583
1.0748000144958496,1.0630195484444578
1.0302000045776367,1.0314555731507888
1.0189000368118286,1.0176849839960918
1.2506999969482422,1.2377684158060653
1.3303799629211426,1.32905891324218
1.3443000316619873,1.3459746528426466
1.3396999835968018,1.3294236055099822
1.1239999532699585,1.1229660638088594
1.0247000455856323,1.007286572221567
1.2486200332641602,1.2519385826523606
1.4112299680709839,1.4071183693123142
0.9944000244140625,0.9862125810033764
1.017699956893921,1.0020602346000254
1.3709800243377686,1.3666437833011504
1.3588000535964966,1.3381160831515675
1.3003000020980835,1.2974106724257777
1.2812199592590332,1.2825569812465099
1.3470100164413452,1.3327510914160992
1.277400016784668,1.2780695429591977
1.186900019645691,1.1772571250639945
1.3312000036239624,1.3205282808292316
0.9760000109672546,0.9755297493932842
1.1038000583648682,1.0886011483010856
1.219599962234497,1.2188987497227222
1.1243000030517578,1.118189421309472
1.3031200170516968,1.3024620033621672
1.166200041770935,1.161537357713876
1.30649995803833,1.2889734015009402
1.3290400505065918,1.3266018615399462
1.1009000539779663,1.0939677888248827
0.9454299807548523,0.9506136621244796
1.2634400129318237,1.2611972310529884
1.237130045890808,1.2311167810453711
1.3003100156784058,1.2938438244174961
1.0514999628067017,1.0474221642126997
1.2259000539779663,1.2096207582712182
1.2531399726867676,1.25746337887669
1.3387999534606934,1.3344153841479938
1.253059983253479,1.2458282846936197
0.9994999766349792,0.9905731933595525
1.19159996509552,1.1950408067817764
1.4140599966049194,1.4062238257842101
1.2371000051498413,1.2500921226507449
1.3140000104904175,1.2957224268364675
1.354449987411499,1.3514942493524105
1.0270700454711914,1.029395361254408
0.9969000220298767,0.9980880770244718
1.2984100580215454,1.3032490749908394
1.1642500162124634,1.1581540024976291
1.1985000371932983,1.1915152067461023
1.3593699932098389,1.3514145432485682
1.0592999458312988,1.0528389670659315
0.9966999888420105,0.9979325980172856
1.1217000484466553,1.1218444465367101
1.037500023841858,1.0343547056846105
1.264549970626831,1.2631767686198039
1.0318000316619873,1.03074782430992
1.3600000143051147,1.3509409922430213
1.1062999963760376,1.0921319577833897
1.0283000469207764,1.0215344468786367
1.3129899501800537,1.3080936056083379
1.3095500469207764,1.303594912333142
1.3082599639892578,1.3107944331114414
1.1610000133514404,1.1577585134349002
1.307669997215271,1.2930764020992078
1.0195000171661377,1.0037313957647442
1.2107000350952148,1.1975182237692483
1.2015000581741333,1.2079929519216375
1.037660002708435,1.0287281619215343
1.344499945640564,1.3360606706842983
1.0963300466537476,1.0951432204812572
0.9825000166893005,0.9814635660904961
1.002500057220459,0.9979443314565597
1.305899977684021,1.308829602595766
1.0196000337600708,1.010743048196264
1.3279999494552612,1.314796711121631
1.0290000438690186,1.0289384310523497
1.3487999439239502,1.3450565808491897
1.2414000034332275,1.2212944234524874
1.3154799938201904,1.3129167529361463
1.3490999937057495,1.3488169174562321
1.3213000297546387,1.3143262618996632
1.2449899911880493,1.2319586512245637
1.3543200492858887,1.34894451254949
1.1648000478744507,1.1447052757217626
1.0509999990463257,1.041145099241715
1.310230016708374,1.3093187565800208
1.0719000101089478,1.0679618622927098
0.9955999851226807,0.9941173363484044
1.2798000574111938,1.280886426738757
1.2539000511169434,1.2469142585388469
1.0773999691009521,1.0774036897555281
1.1615999937057495,1.1452033841066758
1.369729995727539,1.3655029314125813
1.0041999816894531,0.9995829425542998
1.3474899530410767,1.3462438842415705
1.051300048828125,1.049313657319166
1.3050099611282349,1.313010202733212
1.1684000492095947,1.1601108780106917
1.3343600034713745,1.3322435387694107
0.9861099720001221,0.9829607637889031
1.2584199905395508,1.253748193869669
1.3336700201034546,1.3303569719368629
1.003100037574768,1.0069850036428087
1.1887999773025513,1.1722572423887696
1.3431199789047241,1.3367614220326263
1.2380000352859497,1.2329930805695608
1.323099970817566,1.3208211023253387
1.3273999691009521,1.3226445067437034
1.1617000102996826,1.1612945620924813
1.3061000108718872,1.306869258464128
1.3250999450683594,1.318400863683867
1.018399953842163,1.0210776561675705
1.3085700273513794,1.3047491540761293
1.294800043106079,1.2915891121859306
1.370300054550171,1.3630185531860637
1.0182000398635864,1.0102887872438224
1.2985899448394775,1.287741146404686
1.3676799535751343,1.3710423191539003
1.3564200401306152,1.35160892665207
1.3321499824523926,1.3217196169230927
1.3380199670791626,1.3328438056636671
1.0111000537872314,1.0095584083702165
1.128600001335144,1.1263822456690322
1.3658000230789185,1.3583184209270787
1.0230000019073486,1.0226090027794548
1.2353999614715576,1.2398616279616872
1.3209500312805176,1.3171773548260877
1.0032999515533447,1.0003863327471274
1.2517000436782837,1.2445925106664373
1.370669960975647,1.3662173164290325
1.0614999532699585,1.0317492696036008
1.198799967765808,1.19387871848145
1.096500039100647,1.094160902594759
1.0175000429153442,1.0176828510224574
1.3264800310134888,1.3229029389122744
1.3229399919509888,1.3247028905430194
0.9869999885559082,0.9916296334865086
1.204300045967102,1.2111626142937326
0.9944900274276733,0.9914812208551815
1.3529499769210815,1.3488488589625494
1.3322499990463257,1.337095846985934
0.987500011920929,0.9842267859211623
1.352489948272705,1.3457649516120556
1.1110999584197998,1.104228128932047
0.9778500199317932,0.9794174971947229
0.9919999837875366,0.9897468340515607
1.0147600173950195,1.009449931039157
1.3189500570297241,1.3110909202791432
1.3160500526428223,1.3144240393004059
1.2723000049591064,1.2564366274621914
1.0290000438690186,1.0281312920491823
1.207800030708313,1.2017597065183387
1.31905996799469,1.3196032671628823
1.1957999467849731,1.193588378597933
1.0054999589920044,0.9905623516648091
1.368899941444397,1.3643827278018312
0.9682000279426575,0.9584919046752446
1.3285000324249268,1.3150066618393421
1.2111999988555908,1.2043321164767942
1.2342000007629395,1.2415169863747417
1.2764699459075928,1.2620797157841783
1.3299000263214111,1.334192315796598
1.2471799850463867,1.2498980189989288
1.2907999753952026,1.284762254332708
0.97079998254776,0.9709013965859453
1.3034299612045288,1.2967071134300565
1.027400016784668,1.0283365756529532
0.9940999746322632,0.9927686182271934
1.2122000455856323,1.209960309791317
1.0613000392913818,1.061492493766586
1.2501300573349,1.2510014621061754
1.054800033569336,1.0463795911623148
1.2079999446868896,1.184142838817907
1.060479998588562,1.0620769913232522
1.0176000595092773,1.0182586813662344
1.0283000469207764,1.0353407028399912
1.1606999635696411,1.1590052550177092
0.9865999817848206,0.9896468219926894
1.3628300428390503,1.3643388155454061
1.0175000429153442,1.0120438217751064
1.1064000129699707,1.10210669296196
1.343000054359436,1.339892964749272
1.2037999629974365,1.2017638846789205
1.330530047416687,1.336778225102142
1.0654200315475464,1.0648912285396834
1.3489099740982056,1.3457402799532527
1.3171600103378296,1.3140248238694523
1.2813299894332886,1.2758860125771918
1.332200050354004,1.3292469527137125
1.1049000024795532,1.1096387032132975
1.3371000289916992,1.332500481432385
1.03410005569458,1.015002668883777
1.073799967765808,1.0680078969551245
1.3172999620437622,1.3217098140591934
1.0362999439239502,1.0282495661478848
1.2603000402450562,1.2516072911372054
1.2910799980163574,1.2778434764192297
1.066100001335144,1.0615667920344687
1.315000057220459,1.3024609755007737
1.3214000463485718,1.3191797147981539
1.3164000511169434,1.3180968089170557
0.9886999726295471,0.9859117076407667
1.2582999467849731,1.255918471873008
1.2474000453948975,1.250356066501173
1.2093000411987305,1.2112205509533502
1.312399983406067,1.3128667483199186
1.319290041923523,1.3162028489736655
1.118749976158142,1.1179486531096492
1.4438999891281128,1.4221963263200847
1.2897100448608398,1.2935177290681503
1.193600058555603,1.1768820117305119
1.1321799755096436,1.125872302148779
1.0281699895858765,1.016001008616804
1.3621000051498413,1.3608529718924962
1.2309000492095947,1.2220941437074988
1.3818800449371338,1.3742437823093543
1.0898000001907349,1.0842173160046318
1.1648000478744507,1.1625428460250784
1.0333000421524048,1.0370048469700428
1.323799967765808,1.315287864483191
1.283210039138794,1.280825622980809
1.2914999723434448,1.297267636944377
1.354159951210022,1.3518777970320686
1.1134999990463257,1.1043046511956878
1.1069999933242798,1.1064397168071611
1.3163199424743652,1.3212379245161356
1.0181000232696533,1.0185269599156386
1.1270999908447266,1.1251805953528653
1.0120999813079834,0.9948140382589759
1.2689000368118286,1.2609950497789553
1.3107999563217163,1.307202402892713
0.9876099824905396,0.9848271239224866
1.2413699626922607,1.2436001599283557
1.1146999597549438,1.1066907352130977
1.268380045890808,1.2675653774908275
1.4255000352859497,1.4259171404423536
1.2266499996185303,1.2150205908362386
1.0214999914169312,1.0178137203637356
1.3242000341415405,1.320295927273795
1.2077000141143799,1.2275393853856789
1.319200038909912,1.3171001529589914
1.0187000036239624,1.0129841086461424
1.2108700275421143,1.2116499958848177
1.0125000476837158,1.0037132546365888
1.003999948501587,1.0077435929171197
1.2611199617385864,1.252888562931429
1.0341999530792236,1.0322742748133784
1.0503000020980835,1.0506637019673108
1.1247999668121338,1.122394640079953
1.3229600191116333,1.319374964403741
1.3157700300216675,1.3015460268486698
1.159999966621399,1.172033834636714
1.0182000398635864,1.0112826865510858
1.1470999717712402,1.1450657076951911
1.2696000337600708,1.2655712841388562
1.0506000518798828,1.0393673135821506
1.3377000093460083,1.3229313163757437
1.3155299425125122,1.3132936597871376
1.3384599685668945,1.3363345366617514
1.071470022201538,1.0553699313134084
1.4498200416564941,1.423814782346406
1.2163000106811523,1.2171611637224666
1.0643999576568604,1.046906885433249
1.2687900066375732,1.264873988021161
1.089229941368103,1.0862475203953834
1.0128999948501587,1.012438259049881
1.3327300548553467,1.3310079846305323
1.246999979019165,1.2589629227776293
1.3229000568389893,1.3056360218845238
1.454450011253357,1.4345399755720294
1.2567499876022339,1.2532214846830334
1.2069000005722046,1.202735042341601
1.1561000347137451,1.1448746537701089
1.3204599618911743,1.3171504828334692
0.9912800192832947,0.9916228145176085
1.3089499473571777,1.2965581459603799
1.0616999864578247,1.0607512995257609
1.1055999994277954,1.101936181871452
1.3688600063323975,1.3594624638890995
1.2984000444412231,1.3109852905567212
1.3446300029754639,1.3286215004763244
1.3170000314712524,1.3170000289845556
1.27538001537323,1.2627556055452485
1.2280100584030151,1.2244297149181316
1.246999979019165,1.2369560512599322
1.1653800010681152,1.157395893252396
1.0096999406814575,1.008707240474182
1.3478100299835205,1.3494175781020696
1.3036500215530396,1.299509049929793
1.194700002670288,1.1904426837878754
1.3565800189971924,1.3415091146023774
1.1796000003814697,1.1804253606368587
1.3683300018310547,1.3692419655589272
1.3179899454116821,1.3125636236177813
1.2533299922943115,1.246726581711739
1.3115700483322144,1.3096393739460115
1.0607000589370728,1.057090127732376
1.093999981880188,1.0842838679243694
1.016800045967102,1.0123840105457524
1.0067100524902344,1.008597045785454
1.0235999822616577,1.0182543211390127
1.319599986076355,1.3086604013040055
1.0181000232696533,1.00771214811467
1.3285200595855713,1.3219851718844275
1.0298000574111938,1.0254345800338491
1.0140000581741333,1.009410015026021
1.0382000207901,1.047476719691025
1.319700002670288,1.3147907788274973
1.2336000204086304,1.2465432139290291
1.0825999975204468,1.0809423960054134
1.357800006866455,1.3530291842272948
1.163100004196167,1.160582958616629
1.3030999898910522,1.299712294172265
1.2679500579833984,1.2615560599360898
1.3740999698638916,1.3577596328094999
1.2634999752044678,1.2580667782871626
1.0706000328063965,1.069716119230611
1.366819977760315,1.369399656985543
1.295799970626831,1.2925811018388578
1.329699993133545,1.3204232266997402
1.3468999862670898,1.341663394489446
1.2839000225067139,1.2735818317673528
1.2747999429702759,1.2688360385004012
1.344099998474121,1.333351174599449
1.1726000308990479,1.1615083083998616
1.339859962463379,1.3415017201304615
1.2609000205993652,1.250318502208511
1.3389999866485596,1.3354901875076826
1.3063000440597534,1.3067622509603845
1.317430019378662,1.308323911979224
1.3666000366210938,1.3575500028555108
0.9842000007629395,0.9795528738116713
1.1567000150680542,1.1453191471540938
1.0190999507904053,1.0105827513643915
1.2963299751281738,1.2960058753695944
1.3259999752044678,1.3158985252193471
1.332509994506836,1.3369116249118036
1.017300009727478,1.0160324555958475
1.3305000066757202,1.3151334967782666
1.2543699741363525,1.2466823912856626
1.2412899732589722,1.2331338427363157
1.3592400550842285,1.3509173569056487
1.0778000354766846,1.0763211124906427
1.318519949913025,1.3096137401486285
1.0259000062942505,1.0237683391184391
1.0013999938964844,0.9984464517224877
1.1654000282287598,1.1579912336046783
1.2517000436782837,1.2460396552839523
0.981410026550293,0.9824455319943171
1.2792999744415283,1.27063530945013
1.312399983406067,1.3046447138918824
1.2847900390625,1.2876130160255457
1.2570899724960327,1.2470567712134832
1.35739004611969,1.3543202231184324
1.322700023651123,1.316760011044098
1.2963000535964966,1.2896201529601974
1.326300024986267,1.3109138556761974
1.0187000036239624,1.0088428856638993
1.3125,1.307906138144879
1.2484400272369385,1.2480501703848557
1.3372399806976318,1.3314428551539228
1.031000018119812,1.0331868094965437
0.9938099980354309,0.9858139311221029
1.1123000383377075,1.108450894914706
1.306570053100586,1.2957513562309138
1.268399953842163,1.2681375165159863
1.39860999584198,1.3924029176437036
1.1227999925613403,1.1196617894930465
1.0418000221252441,1.038414712508116
1.3631900548934937,1.3563349927071888
1.3198000192642212,1.3193373480377628
1.0938999652862549,1.0917491868392775
1.2213000059127808,1.2321915841195257
0.9962999820709229,0.9968654915169425
1.2352499961853027,1.2355056696951079
1.2411999702453613,1.2154166431155125
1.0283000469207764,1.0277175961838607
1.348140001296997,1.3437564931795107
1.3039000034332275,1.3009619366406393
1.2476999759674072,1.2464997259127353
1.1926000118255615,1.1902548007328417
1.3570799827575684,1.3542727138590998
1.26760995388031,1.2680080947422028
1.332450032234192,1.3328708938756126
1.3112499713897705,1.308760822071091
1.1751999855041504,1.1759123219973315
1.3092000484466553,1.311219089032538
1.2720999717712402,1.2558171198786487
1.253980040550232,1.2365234175424893
1.1196999549865723,1.1152465500779885
1.3162599802017212,1.2923373073396331
1.349769949913025,1.3428530265563505
1.0175000429153442,1.0192133478264607
1.268090009689331,1.2666430687693562
1.0647000074386597,1.0652699068163347
1.0290000438690186,1.0208349630056675
1.3819299936294556,1.3800135857119358
1.0163300037384033,1.0209957639837897
0.9872000217437744,0.9715629199210296
1.359969973564148,1.3527653982744128
1.097730040550232,1.0971159659901535
1.3873100280761719,1.3967106219280385
1.3676300048828125,1.3591222844159354
1.291100025177002,1.2916264875212233
1.333899974822998,1.3330905873157293
1.094099998474121,1.0922767978097072
1.0057100057601929,1.0047002246673566
1.3297200202941895,1.3263758110933745
1.2561999559402466,1.197948030161993
1.1295000314712524,1.126689611748548
1.2956899404525757,1.2827871951811427
1.2565699815750122,1.2486044225455553
